username,rating,review_text,date,likes,comments,viewing_type,user_liked
feelmgoer,6,Ok lang. Cringe lang talaga sa acting ni Darren Espanto lol.,2020-04-11,0,0,watch,False
kangkong,6,sige patawarin na lang natin lahat ng taong nagcause ng destruction ng buhay natin kahit wala namang masyadong redemption kase ganon tayo katangabuti na lang wala akong jowa,2020-04-12,1,0,watch,False
alyo_oglio,5,rewatched this film just because i wanna cry and hurt myself hAHAi cant stand darren espanto’s acting tho there i said it,2020-04-14,0,0,rewatch,False
anadominiquea,8,I haven’t seen a lot of films from this duo but this could easily be one of my favorites. Incredible acting from Bernardo (I honestly did not expect it as I’m used to watching local indie films). Gave me hope for mainstream movies. Favorite scene: Where Georgina expressed that she wanted out from the relationship. The moment she came home without electricity to her running out of the house looking for Primo - gold. A close second would be…,2020-04-17,0,0,watch,True
cheesecaketarts,4,crazy beautiful you is still The superior kathniel movie. this one was a mess,2020-04-26,0,0,watch,False
kyormac,4,Another cathy garcia molina and carmi raymundo movie that uses insecurities as a premise of the story.,2020-04-27,0,0,watch,False
internetbf,5,Ah kaya pala House Of Us kasi tungkol siya sa bahay [going bulilit voice] NGEK,2020-04-27T13:27:29.805Z,0,0,watch,False
casual_n,6,"Storywise, okay na sana kaso nakapa-spoiled brat ng kapatid ni George. At sana mas malalim ang dahilan kung bakit sila pumunta ng Amsterdam. However, acting wise, this is one of the best acting role of Kathryn Bernardo! Binuhat niya to! And I'm a proud fan!",2020-04-29,0,0,watch,False
notcvstx,8,deserve ni jo sigawan si primo talaga ikaw ba naman pinabayaan ka lang to the point wala na kayong tubig at kuryente kakahabol sa passion niya,2020-05-17,1,0,watch,True
__amixl,,hands down! best kathniel film! :),2020-05-20T15:56:05.785Z,0,0,watch,False
nthncncpcn,8,Kathryn is the highlight of this movie. Her eyes brim with emotions. Screenplay was superb. Stellar performances make the generic plot forgivable. “Just ride the tide. Until the sun rises again. Because it always does.”[The Block SM City North Edsa],2018-09-01,0,0,watch,False
bigaykyle,9,"I LOVE YOU FOREVER AND EVER, AMEN!",2018-09-01,0,0,rewatch,True
mattcastaneda,6,A lot of poor writing decisions that were swept under the rug by okay pacing and great performances. Pwede nilang alisin yung subplot ng mata ni Darren at ganon pa rin yung ending.,2020-05-29,0,0,watch,True
ilagangs,8,"I think a lot of people might like this story, just because it's a lot like real life, a story where two people found out that love is not enough, love is not the only thing we need. So many life lesson, so many quotes, but the main reason whi I like it is because it felt so real, so relatable, which I think everyone can agree that love is not always happy smiley moment. To love is a hardly learned skill, but yeah, still enjoyable.",2020-06-08,0,0,watch,True
laikhuh,7,"KATHRYN BERNARDO'S ACTING. I don't wanna say na binuhat nya to pero parang ganon na nga. That kitchen scene and rain scene. Great. Story is okay, the cast is good. But Kathryn Bernardo stood out.",2020-06-12T01:53:40.439Z,0,0,watch,True
czxrinx,7,tried not to cry on the plane during some scenes. i did not appreciate darren espanto’s performance! love kathniel though.edit: i stand by this again but c’mon jo,2020-10-29,0,0,rewatch,False
yourpotato,6,"good but kathryn was the only one who shined throughout the movie. great story tho, i felt few of the lines.",2020-06-17,0,0,watch,False
putsea,9,Really mature roles here. Hard not to relate.,2020-04-12,0,0,watch,True
swarupx_,8,"""Absence makes the heart grow fonder, but presence puts the heart in danger.",2020-06-30,1,0,watch,True
kimbeeerle,7,"- primo was annoying- i'm glad they worked it out in the end but she deserved better- the living together part really reminds me of ""chasing in the wild"" by 4reuminct",2020-07-03T15:58:22.988Z,0,0,watch,False
ladyl,2,"""And what makes that sorry different from all your other sorrys before?""",2020-07-09,0,0,watch,False
blablablabla,10,My fav movie💓💓💓,2020-07-10,1,0,watch,True
pezka,6,"The first act, sweetie, you're doing amazing! The Amsterdam sequence—you don't even go here 😭😭😭Just when I thought this film strayed away from formulaic, comfortable rom-com that never fails to have: a hugot festival, kids with parental issues, and the need to go to special places to release repressed feelings, instead it stayed loyal to it. The beginning was so promising, may pa-slow motion pa, but it wasn't consistent. Also, I'm curious as to how and why they make the audio in these types of films. There's something about how voices are amplified too much or smoothened out. Sometimes, it looks like it was dubbed which I find disturbing. Anyway, Kathryn Bernado's acting is stale as ever and I almost pity Daniel Padilla who caged in roles as a charismatic loverboy that it scares me to see him outside it.",2020-07-20,2,0,watch,False
makilim,6,"While the start and main problem were promising, the formulaic resolution was very disappointing. I just don't get the point of already starting with the post-breakup, and then showing the redeeming value of Primo was with him all along, even before the breakup, as if pointing out that it was all a misunderstanding. This subtly puts the blame on George for not knowing that Primo was actually a good man (she should have just trusted him!).This should have been a film about HOW Primo acknowledges his accountability and redeems himself, and HOW George finally finds in herself the courage to forgive and love again. That would have been less formulaic, less harmful, and most probably very endearing.Also, what's with the exaggerated acting? Almost all of them are good to great actors (except of course for Espanto), and yet most of them were also over the top. I think, because they have proven in their other projects that they can act, that it's a directorial problem. Which is also suprising, given that this is Garcia-Molina we are talking about.",2020-08-01,0,0,watch,False
heysol,6,"the only thing i don't like about this movie is that we all know that their relationship is already toxic and yet we are being forced to root for that said couple. but i also believe that there is a room for change and development for one's self, and both george & primo showed that they did become better people.anyway 1 star because this movie almost made me cry. 2 stars for kathryn bernardo herself, she must be very tired of carrying the whole movie by herself.",2020-08-11,0,0,watch,False
rosshernaez,7,ewan ko ba di talaga ako fan ng kathniel pero siyempre ung movies nila e mainstream dito sa pinas kaya di mo maiiwasan na makanood ng movies nila and this one is the one who stands out from all of their movies (for me).,2020-08-13,0,0,watch,False
jennarinks,8,me: omg angel u have free time today! time to watch one of the 92 movies u have on ur watchlist :')brain: no ❤,2020-08-20,5,0,rewatch,False
meepz,6,kinda weird how they ditched the entire voiceover halfway through ?,2020-08-29,0,0,watch,False
geela,2,First part was ok. Daming nangyari after na meh.,2020-09-19,0,0,watch,False
mikalabrague,7,bat naman ganon yung buhok ni daniel direk,2020-09-20,25,0,watch,False
nungnurjanah,6,"Seharusnya tidak perlu ada perang untuk dimenangkan. Melainkan perjalanan untuk dilalui.Lebih mudah untuk menyerah ketika sakit, untuk pergi ketika itu melelahkan, tetapi yanh benar2 kaliam butuhkan adalah kesabaran - The Hows of UsPasang Surut kisah dua sejoli ngalahin ego masing2.. Yep,, akhir2 ini nontonin film yg tema drama-romancenya pada relate sama love life-nya people around.. wkkwk thats ok.Kali ini pesan yg coba film ini sampein adalah hubungan itu bukan lomba dmna siapa yg lebih unggul dri siapa, jujur, sama sabar.Unggul, bukan krena kita mersa lakuin banyak hal, trus kita pikir kita yg banyak berkorban.Jujur, ya jujur soal perasaan, kalo capek omongin baik2, cri jalan tengah, jangan ujug2 marah terus mnta pergi.. ehh taunya pergi beneran, kan nyesel.Sabar, ya sabar, namanya juga jalanin khidupan dri dua kepala. Tapi yang pasti, jodoh itu gak akan kemna, mau pergi berapa lama pun, kalo jodoh ya psti balik lagi.Ehh tambahan, tpi tipiiisss banget kliatannya, kalo hubungan lagi panas2nya amburadul, bukan menyerah solusinya, tpi yg dibutuhin tak lain take each other's time.. muhasabah diri certnya (eh iya, gak?)P.S : film ini buktiin kalo perempuan paling jago nyembunyiin perasaan. (Lebih mudah untuk menyerah ketika sakit, untuk pergi ketika itu melelahkan, tetapi yang benar2 kalian butuhkan adalah kesabaran - The Hows of Us)",2020-06-28,0,0,watch,False
yezra,3,The HOWS of Us = The HOUSE of Us.Gago big brain.,2020-09-28,93,1,watch,False
jojokuneho,4,filipino rom-com/rom-dramalikeable movie; kathryn and daniel don't pass as seasoned adults though. they look like kids ...,2020-09-28T21:36:35.782Z,0,0,watch,False
cesandpooh,10,"This is the first Kathniel project i ever truly liked — loved even! In typical Star Cinema fashion, the movie starts with a chaotic scene depicting hyperactive leads that, somehow, lose that hyperactivity through the rest of the film.In another typical Star Cinema fashion, insert the need to shoot in a foreign country. I have to be honest, though — those Amsterdam scenes could have also panned out effectively if shot in some remote province in the Philippines. But, yeah, I know Amsterdam doesn’t require permits for filming there, so I guess Star Cinema took the opportunity to film and have a European vacation at the same time. Typical Filipino showbusiness tactic. Splitting the house in two - seen that many times, mostly in comedies. It did the job for this movie, though. It worked as a story device that did not feel forced.Anyway, Kathryn and Daniel have both really matured in this movie. Especially Kathryn — in all her previous movies where she was supposed to play an adult, she didn’t quite do so well. I mean, acting-wise, she did. But in terms of looks, she always looked like some teenager and, sometimes, even a child. So I commend the styling team for doing a good job with her look for “The How’s of Us”. Her screen presence matured. As for Daniel, boy, has he grown into a man. I especially love him in this role. I love it when men are depicted as soft, vulnerable, and pitiful — in the context of a love story, of course.And this — I cried. Yup. I tried to hold back the tears, but I just couldn’t. This is the true hallmark of good storytelling — when you fight your emotion, but it gets the better of you.",2020-09-29,0,0,watch,True
i_endrinal,5,daniel padilla’s acting lowkey is the best part of this film bc there’s something so earnest about the way he reacts to kathrynbut sadly primo does nothing to earn the forgiveness and affection of george(barcelona pa rin mga ulol!!!),2020-09-30,0,0,watch,False
caparinwoe,8,iniiyakan ko nanaman to eh andami ko pang readings pota,2020-10-01,1,0,watch,False
prdgldd,8,so single ba si darwin,2020-10-15,0,0,watch,True
myzk,8,ilang beses ko na tong pinanood pero naiiyak pa rin ako hahahhahahuhu,2020-10-17T12:32:38.309Z,0,0,watch,False
hyuklou,2,so predictable which i usually like but also it's not my favorite of theirs. idk it wasn't very captivating and im too much of a realist for this movie i think 😬,2020-10-18,0,0,watch,False
michigo,7,"Napanuod ko ulit kasi nasa netflix na.Anyway, eto yung movie ng kathniel na tumatak talaga sakin. Hindi naman siya ganun kaganda. Very basic lang din naman ang kwento, para ngang starting over again na onting iniba lang. Pero siguro kasi nung pinanuod ko to, kasama ko ex ko tapos gantong ganto din yung sitwasyon namin (Ako si Jo) humagulgol ako sa sinehan nun tapos di muna kami nagusap saglit, siguro kasi alam nyang aKO LAHAT ANG NAG AASIKASO SA LAHAT NG BAGAY AT WALA SYANG GINAGAWA. Charot. Anyway, ayun. Syempre di na ko nakarelate dun sa Amsterdam nila, at sa nagkabalikan sila. hanggang dun lang ako nakarelate sa triny ni Primo makipagbalikan, pero hindi na tanga si Jo. (Yesss, hindi na ko tanga, and masaya padin ako) HAHAHAHA. daming entrada. Anyway ulit. Putanginang Kuryente at tubig naman kasi yan, at ng cake na yan, miski cupcake kasi wala. Napagod na tuloy ng tuluyan si Jo. Hayyy.",2020-10-22,0,0,rewatch,False
time_,5,"Started and ended well but yhe story went sideways in the middle with the brother's plot line and the whole Amsterdam shenanigans. In typical star cinema fashion, it doesn't fail to open up the waterworks 😭. Also, wow. Kathryn's performance here! She carried the whole film on her back.",2020-10-22,0,0,watch,False
elgonio,1,Nagalas! Sayang oras maymayat ajay Barcelona kakabsat.,2020-10-22,1,0,watch,False
glanche,,"i thought i like this film the first time i saw it but the second time around, i felt manipulated to some degree because the narrative is told in a way na compelled ang audience to believe na ito yung klase ng pag-ibig na dapat nating tanggapin at yakapin. gets ko na may ups and downs ang pag-ibig pero sa totoong buhay hindi naman kami makikipagsigawan, iiyak o makikipagpalitan ng mabibigat na linya habang bumubuhos ang ulan. interesting yung hindi…",2020-10-22,0,0,rewatch,False
mcpglrm,4,PATIENCE,2020-10-22,0,0,watch,False
bantigve,4,"1/2 star for Kuya Darwin, 1/2 star for Daniel Padilla's singing voice, 1 star for Kathryn Bernardo.",2020-10-22,0,0,watch,False
ddestroyaz,6,decent movie at ang galing talaga ni miss kathryn... di ko alam kung masyado ba mapagbigay tong 3 stars HAHAHA ewan ko ba kaurat yang si primo at george,2020-10-22,0,0,watch,False
gillnvrr,5,"ang daming cliché na ganap pero what else do you expect from a filipino rom-com diba. grabe si mz maam kathryn sana okay pa yung likod niya sa kakabuhat sa film na to. may mga eksenang na-off lang ako, like that part na ginamit na naman ang typical na ""gay best friend"" bilang pandagdag sa plot tapos wala nang redemption or pagpapalalim man lang ng character :/ sa technicals, medj di ko bet yung cam work at cinematog kasi parang walang bago, + weird pa yung ulan parang shower lang kung bumuhos haha. sa plot naman, nawala na ako sa may bandang gitna, parang naging weird yung daloy.very solid ang first act tho! syempre bilang mababaw lang luha ko, naiyak ako haha salamat cathy garcia-molina at ikaw na naman ang naghatid ng hagulgol ko charot",2020-10-23,0,0,watch,True
josephhh,6,Akala ko sobrang nagandahan na ako nung napanood ko 'to last 2018. okay lang pala on second viewing. Solid yung first act pero they lost me in Amsterdam.,2020-10-23,0,0,rewatch,False
hanskywalker,4,"""E di naman ako niyayakap ng diploma ko sa gabi""Shet. Muntik na ko atakahin dahil sa line na yan. Ang sarap sampalin. Jusko. Kidssss, know your priorities! Okay na walang yakap, kesa walang kanin. Stop romanticizing toxic relationships! The 2 stars are for Kathryn's shoulders for carrying the whole film.",2020-10-23,0,0,watch,False
bsassyrose,6,Kem. Dada. Kira. Iya. Mama Neth with little bits of Feb and Cloud.Not a fan of KathNiel. Watched this in 2020.,2020-10-24,0,0,watch,False
chelsbels,7,needed to feel something so i watched this with my friendsit worked like a charm <3,2020-10-24,3,0,rewatch,False
ynez,4,thIS WAS SO EWAN BUT why m i cryin doe 😡,2020-10-24,0,0,watch,False
regulustars,6,"don’t get me wrong, kathryn and daniel did well on this film, especially the former who seemingly carried the film on her back (as most critics seem to be saying— and i agree) but, as there always is an apprehensive but, the storyline was, objectively and personally, not to my taste. not only did it remind me and my mother (who cried very hard might i add) of my parents’ abusive relationship, it was just . . . hard to force myself to like primo. i saw too much of my father in him, a man i hate and have no pity for. they were too alike— in their actions, words, beings, so how could i forgive one and crucify the other?i think this brings us back to how good of an actor daniel was in this film. i don’t think it was his best performance, but it definitely wasn’t his worst. he portrayed primo very well, showcasing the complexities of his being making one question whether or not he really deserves to be forgiven. (i personally would not have forgiven him, i have to say. the relationship that primo and george had was too toxic, and it hit a little too close to home than my liking)there are many things i would still like to say about this film, perhaps i’ll expound more on this when the morning comes. just know that this was a good watch, not the best, not the worst, but good.",2020-10-24,4,0,watch,False
aintdrei,5,"""George, I'm sorry.""""And what makes that sorry different from all your other sorrys before?""I've always been a devoted admirer of Kathniel, eagerly anticipating each of their upcoming movies. They stand out as my preferred Filipino loveteam, especially since I used to follow Social Seryes on Twitter inspired by their story. My admiration for Daniel Padilla and Kathryn Bernardo deepened after watching this particular film in theaters.While the movie's plot follows the typical, cliché, and foreseeable pattern of Filipino romance films, I found it delightful because of the remarkable chemistry between the two leads. Somehow, they infused it with a special and heartfelt quality. Kathryn Bernardo's acting deserves special recognition; her exceptional performance left a lasting impact, even stirring my emotions at 3:00 AM.Forgiveness, a challenging virtue, becomes particularly daunting when faced with someone who has caused you pain and shattered your self-esteem. The decision to forgive or harbor perpetual resentment carries immense pressure, complicated further by the fear of disappointing those opposed to your chosen path.I won't deny that Primo was quite the jerk in the past, blinded by his dreams to the harsh realities around him. Despite acknowledging George's struggles in a letter, he failed to take meaningful action. His reckless behavior, fueled by alcohol, exacerbated their financial woes. Fortunately, George displayed remarkable understanding and selflessness. It's heartening that Primo eventually transformed into a better person, learning from his mistakes and genuinely committed to fixing everything.In contrast, I resonate more with George's approach. I refuse to let the same person inflict harm on me once again.",2020-10-24,5,0,watch,False
narniascat,4,"it’s aight,... the cringefest of some of the lines tho.",2020-10-24,0,0,watch,False
settersoul,8,ok lng nmn ako,2020-10-24,1,0,watch,False
faatrckarc,7,"I still think that SDTG is Kathniel's best film (despite the unnecessary medical-related sub-plot), but THOS is so special. This is Daniel Padilla's best. I saw him grow as an actor from the same bad boy teenager roles since Growing Up, and his comfortability on screen makes him better.What I do not like about the film is the same medical-related subplot, the parental issues, friends/family conflicts. Same Cathy Garcia-Molina formula. Same Filipino romcom formula. What made this film better though is how warm and pleasant Kathryn and Daniel act together. Their chemistry made this film work. I would have loved this more if the film focuses on Primo and George's story. More scenes during their stay on Tita Lola's house, what happened after Primo left, and after Primo came back. It's like the Barcelona: A Love Untold. Too many sub-stories that could have been deleted.Overall, I love it. THIS IS DANIEL PADILLA'S MOVIE.",2020-10-24,0,0,watch,True
jjlynx,7,“Eh di naman ako niyayakap ng diploma ko sa gabi.” Sakit 🥺,2020-10-23,0,0,rewatch,True
miggyber,4,hindi talaga ako naging invested kay primo. ang annoying niya para sa akin kahit sinubukan nilang iredeem siya halfway. si mikko lang may sense na karakter sa pelikulang ito.,2020-10-24,61,0,watch,False
ledzepolin,6,tumutulo pa rin sipon ko habang tinatype to pero ok 🤧 also: kathryn carried,2020-10-24,0,0,watch,False
reeladvicenet,7,"At two hours long, ""The Hows of Us"" was limited severely by so much bloat and so many tropes that it really made us wonder why they just didn't tell a straightforward story in the first place. But don't get us wrong though, it wasn't a bad experience at all and we actually found ourselves liking this film much more than we anticipated. But its barely middling middle section should have been reworked maybe even removed.For years, Jo (Kathryn Bernardo) and Primo (Daniel Padilla) had a long-lasting relationship so much so that when Jo’s Aunt died, she left her house to the both of them. But with Primo, a budding musician, failing to attain the success that he feels he is beholden to and with Jo feeling that Primo’s failures are holding her back, Primo abandons Jo all by herself. A few years pass by when Primo suddenly shows up and wants to fix the wrongs he has done in the past - including his relationship with Jo. But this isn’t as simple as it sounds as Jo plans to sell their house soon and hasn’t really forgiven and forgotten that Primo left her to fend for herself. We must admit that “The Hows of Us” left us with a heavy dose of mixed feelings. On one hand, its narrative and story really had potential to be substantially and emotionally moving. But the film also suffers because it felt it needed to do genre tropes within its story that was just unnecessary. For example, there’s a parent or sibling who suffers a sickness in the most opportune time or simply travelling to a foreign country. We wished it just told a more straightforward and down-to-earth story - one that we could actually imagine happening in real-life and not one obviously written for the big screen. While the overall narrative was bloated, the film actually had bright spots. In fact, the first thirty minutes and last thirty minutes were outstanding in our opinion. It had us gripping our seats with emotionally moving moments. Of course, these scenes were bolstered by the great chemistry and acting between Kathryn Bernardo and Daniel Padilla. Overall though, “The Hows of Us” will make you swoon in key moments and if that’s what you’re after, you’ll actually find it a story worth experiencing. Source: www.reeladvice.net/2020/10/the-hows-of-us-movie-review.html",2020-10-23,1,0,watch,False
fartjournals,6,apaka-korni pero naiyak ako slight salamat sa trauma haha also sobrang bet ko character ni gege sobrang brutal,2020-10-24,0,0,watch,False
lssmnth,8,damn each kathniel movie i watch is always better than the last,2020-10-24,0,0,watch,True
krista_exe,5,grabe talaga yon taena kathniel napakalakas abot hanggang amsterdam ramdam din ng kaibuturan ko yon shuta kayo grabedad talaga,2020-10-25,0,0,watch,False
cosmythr,3,ulan nang ulan ampota kapikon,2020-10-25,0,0,watch,False
robitonin,7,... no comment,2020-10-24,0,0,watch,False
rmvjre,6,"Hindi ko gets bakit gustong gusto talaga nila pinapaiyak si Kathryn kahit hindi naman dapat? Hindi naman sa pagiyak lang nakikita ang pag arte? Also, kailangan talaga laging umuulan pag dramatic scene???This is not Kathryn’s movie obviously this was Daniel’s . Pero lagi naman si Daniel ang magaling sa kanila.",2020-10-25,0,0,watch,False
vionnexgarcia,4,"this is the first movie i’ve watched in more than a month 😭 miss kathryn ikaw na talaga... tangina yung iba parang role playing lang sa high school tapos binigyan ng ten minutes para gumawa ng script at mag-practice haha charotang ganda sana nung premise? may starting over again potential kaso... wala eh hindi talaga nila maiwasan yung mga filipino tropes. sana lang talaga makatanggap pa si kathryn ng projects like barcelona and hello, love, goodbye.",2020-10-25,0,0,watch,False
maxxjcs,4,why are girls just so wack in the brain,2020-10-26,0,0,watch,False
mrspeanutbutter,4,"CGM's style just hasn't aged well. People in her movies don't talk and act like people normally would. Mas concerned sila with inserting catchy lines they can put in their trailers than with actually making human stories.Kathryn is great in her dramatic moments, and I think those moments show sparks of how much better this movie could have been. However, you could really feel her exerting in moments where she should come off as steely or sexy. I think Daniel is the better actor between the two, but his character is just irredeemably awful. They are both really capable actors but it almost feels like they're being forced to recite these awful and cheesy lines.I hate when movies try to make toxic relationships cutesy. Like the years of him disrupting her from achieving her dreams and holding her back is not enough, he has to force himself back into her life, and we're supposed to find it cute. Nah.",2020-10-26,1,0,watch,False
janinebernardo,5,Lol,2020-10-26,1,0,watch,False
_girlwhowaited,10,"If you saw me crying during this movie, no you didn't. Kathryn Bernardo was amazing in this film. Her acting really matured so much, and you could tell that she and Daniel worked extremely hard on it. The two had revealed that some of their lines had been taken from their own relationship, and it makes a lot of sense. The emotion they'd all put out was genuine, and it was all a lot of great acting. It was also a really good story for the duo's usual repertoire, and I love that they decided to give them a more mature story that was on the level of Cathy Garcia-Molina's masterpieces like One More Chance. It was relatable, fun and heartbreaking all at the same time. It's a great Filipino movie. I highly recommend.",2020-10-24,0,0,watch,True
merka,6,Darren ruined everything.,2020-10-26,283,5,watch,False
janinesmp3,4,i hate this movie so much wag niyong balikan exes niyo,2020-10-26,127,0,watch,False
mrchlsdy,3,This movie is too long for it’s own sake.,2020-10-26,1,0,watch,False
overcastcxr,5,Da hauz of us talaga dapat title nito,2020-10-26,0,0,watch,False
lovedevotion,7,best pampatulog ever <3,2020-10-26T15:11:56.067Z,0,0,watch,False
paciajero,8,"... I was so naive when I first watched this, doesn't know about anything, about romance, nacornyhan ako. Watching it for the second time and it feels like watching it again for the first time, it hits me differently. Now that I finally liked a person, I understand it all. All the feelings, all of the sufferings, joy and pain that I didn't felt before, nakakarelate na in short. I finally understand George, especially when Primo left her, I understand…",2020-10-27,3,0,rewatch,True
pamenguin,7,HAHAHA SANA OL,2020-10-23,1,0,rewatch,False
pelikulab,6,teh hindi deserve ni primo yung ending,2020-10-24,0,0,watch,False
cvrmenita,4,the most boring kathniel ever i think. or maybe i just hate men. kathryn bernardo oscar winning tho.,2020-10-27,0,0,watch,False
zaiyonara,6,Primo being a manipulative sadboi musician,2020-10-28,0,0,rewatch,True
sanakim,10,"i shed soooooooo much tears. i thought it was totally a comedic film but boy, was i wrong. somehow relatable so the emotion to make me cry is there.",2020-10-26,0,0,watch,True
cinephileckurt,2,"Taena anong kadramahan to?Ni recycle na lang yung kwento pati yung acting ni Kathryn parang Claudine Baretto 2.0 lang. Ano yun nagsabi ka lang ng ""putangina"" ibig sabihin matured actress ka na? Overhyped ampucha",2020-10-28,0,0,watch,False
sachawon,2,ngek barcelona pa rin,2020-10-29,0,0,watch,False
calumpagpatrise,6,Daming hagulgol ni Kathryn... si DJ naman mukhang batang hamog at some point hahahahahah pero I still luv them,2020-10-29,2,0,rewatch,False
rainyclear,6,Sana kinontact man lang sila ng tatay nila e uso na social media.,2020-10-30,0,0,rewatch,False
devillapatel,6,this movie BROKE me i love it!,2020-10-30,2,0,watch,False
ronsimbillo,7,Primo is living a life without any consideration for the people around him. I hate the fact that George still loves him after all that she went through. I guesa it really is true love.,2020-10-24,0,0,watch,False
n8santos,6,"was better than i expected, but still had some cringe moments. kathniel still going strong though wtf",2020-10-30,1,0,watch,False
gjrvalenzuela,6,really commendable acting from kathryn bernardo!,2020-10-31,0,0,watch,False
gemmrqz,6,ito talaga halloween movie ko kasi nakakatakot maging tanga <333 kaya ko rin yang acting ni kathryn pero don lang sa part na may tangina,2020-11-01,0,0,watch,False
conorjwryan,4,"The writing of this is just so lacklustre it’s ridiculous. This is a real test for the actors which barely succeeds in anything because the script is so poor, predictable and ultimately, sadly disappointing. The only thing that makes this watchable is the actors themselves not the characters or anything. Very TV movie",2020-10-31,0,0,watch,False
trainwrecktim,5,"Just a palette cleanser for all the horror films I watched in October. Thankfully, this was Darren Espanto’s first and last acting gig. #DarrenEspantoDontActAgainChallenge",2020-11-01,15,0,watch,False
foamyrokks,3,Nope.,2020-10-31,0,0,watch,False
prag1998,4,Kaya ba sobrang daming product placement para makapagshoot sila sa ibang bansa??Sana di na lang nika sinama si Darren.Gusto ko magsabi ng masasamang words,2020-11-01,1,0,watch,False
bellegend_,2,"1. i really think people just liked this film because they're diehard kathniel fans. props to kathyrn's crying scenes tho. i felt it sis. however, there really isn't anything new here. everything's so cringe and even problematic and toxic. the amsterdam part was so unnecessary2. i appreciated ria atayde and juan miguel severo more than i appreciated kathniel.3. maybe i just liked how they wrote the lines in the flower field, but they should've ended the movie there already",2020-10-30,7,1,watch,False
heyzelsister14,8,Movie version of Taylor Swift's The Other Side of the Door. Loved it!,2020-11-02T09:23:04.671Z,0,0,watch,False
teddyzzz,8,"although corny and cliche, the hows of us doesn't fail at giving the audience a nice sweet and true love story",2020-11-02T16:51:23.566Z,0,0,watch,True
noperome,4,Awit man,2020-11-03,0,0,watch,False
pkhysn,8,Sana all talaga inaamin yung mga pagkakamali at iniimprove yung sarili.Sana all.Sana true.,2020-11-02,0,0,rewatch,False
dibidi,7,"this is peak Pinoy romcom cinema. it has everything you’d expect; flashbacks and flashforwards, a junket trip to Europe, 2 charismatic leads, etc. what separates this from the fluff is its execution, the story (up until the end) is well crafted and avoids the natural pitfalls of the premise it set up for itself. the protagonists have agency and do not make any decision just for plot contrivance. not to say this is a perfect movie, it has its problems— the editing and pacing is not quite there. it spends way too much time meandering through Amsterdam, and crafting a Pixar Up-like sequence in the beginning was not necessary if they were only going to spend a lot of running time going through the past all over again, so there is no economy of storytelling present. my biggest problem though is the ending. i understand why they did it the way they did, but imo it was completely unnecessary and actually harms the characters’ growth during the movie. SPOILER what the ending does is retcon the movie’s story; we find out in the end that Primo actually knew he was being a selfish prick before he left, but instead of actually doing something about it, he instead, what, wrote a letter? that makes it okay? that actually makes it worse, because now we know he had a CHOICE to be better 2 years ago, but he chose not to. his 2 years of change therefore did not matter because it implies he in fact didn’t change, at all. then they have George APOLOGIZING to him? as if anything was her fault? that is wrong on so many levels. this development looks unfortunately to have been put there only to create a reason for George to get back together with Primo in time for the movie to end, but this was completely unnecessary. Primo has grown as a person, he’s already shown this to George, and George already acknowledges that he has. there was no need for the letter. instead, what they should have done was, after all the items have been sold off, have both of them say farewell to their past selves, the people that owned that house, and reintroduce each other as new people. have the movie end with George agreeing to go on a first date with Primo, a chance that this time around, things will work out.",2020-11-04,0,0,watch,True
yazflix,5,"Told myself I wouldn’t watch it, but here we are. Honestly it just seemed like a hallmark type film but Filipino. Didn’t hate it & didn’t love it. The part where they go to Amsterdam 💀💀💀 that shit was so funny and cringe and so poorly done. The white woman looks at her Filipino step daughter and literally says “you have your dads nose” LMAOOOO out of all the other things she could’ve said 😭😭😭 and the Dutch people literally couldn’t…",2020-11-06,0,0,watch,False
vinesnotme,5,nabbwiset na ako sa star cinema,2020-11-05,0,0,watch,False
joshmeow,6,two star for the film. the first half is undeniably okay (for me) but the other half is just plainly clichè and pretentious and sorry to tell you this but the film would have been somehow better if darren (and his weird characterization) wasn't there. one star for kathryn. i mean why not? she deserves a fucking star.,2020-11-07,0,0,watch,False
panics,,buhat na buhat ni kathryn parang naging extra si daniel padilla,2020-11-02,0,1,watch,False
oreonco,6,"fuckin cried 30 mins in, cried more on the latter part lmaodaniel do be havin sum bad actin skills doe chz+ that one scene, super halata yung greenscreen pls, zinoom in pa ng isang beses HAHAHAHA",2020-11-08,0,0,watch,False
ayabomb,2,High key want to stab Primo,2020-11-08,0,0,watch,False
aclethic,2,"A friend asked me to watch it and I thought I'd give it a try. My eyes couldn't handle the amount of eye rolls I did in the time I wasted watching this movie. Reasons for my eye-roll:1. Direk Cathy Garcia's signature ill-fitted wigs. Seriously, why?2. Overly cheesy dialogue. Nobody talks like that in real life, especially those 2 leads, it just doesn't suit them. It's so forced.3. Meh plotline. Nothing new there. It's obviously a money-grabbing, fan service blandness.4. Not well-acted at all. Not one of them. But especially, Kathryn. Please, crying easy doesn't mean your acting is effective.5. Philippine cinema formula. Yes, let's shoot at overseas location to use the beautiful sceneries as background and our studio gave us extra budget anyway eventhough it doesn't really add anything to the story itself. Check.6. The unnecessarily long runtime of 117 minutes. There's lot of useless stuff there. Does this film think it's an epic?7. What's up with that end credits scene? Soooo cringey.8. If Kathniel and Direk Cathy think this is their mature take on romance movie, they're deluded. It's another pinoy love team movie crap wrapped in shiny paper designed to tickle non-thinking fans so the movie team can reap the blockbuster benefits.",2020-11-08,0,0,watch,False
